Date,USD_INR,GBP_INR,EUR_INR,JPY_INR,CHF_INR
2016-11-30,68.60800170898438,85.69599914550781,72.97200012207031,0.6092699766159058,67.74400329589844
2016-12-01,68.58799743652344,85.8270034790039,72.572998046875,0.5974299907684326,67.37200164794922
2016-12-02,68.21649932861328,85.93699645996094,72.66000366210938,0.5982599854469299,67.43099975585938
2016-12-05,68.0114974975586,86.27200317382812,72.48100280761719,0.5978999733924866,67.22100067138672
2016-12-06,68.01249694824219,86.552001953125,73.08100128173828,0.5967400074005127,67.46299743652344
2016-12-07,67.72200012207031,85.80000305175781,72.51599884033203,0.593209981918335,66.97799682617188
2016-12-08,67.43150329589844,85.15699768066406,72.48400115966797,0.5923799872398376,66.90899658203125
2016-12-09,67.40599822998047,84.80899810791016,71.51000213623047,0.5902100205421448,66.28199768066406
2016-12-12,67.46050262451172,84.9520034790039,71.18199920654297,0.5849699974060059,66.28099822998047
2016-12-13,67.41799926757812,85.4469985961914,71.65699768066406,0.5856500267982483,66.46199798583984
2016-12-14,67.3864974975586,85.32099914550781,71.53900146484375,0.5841000080108643,66.5270004272461
2016-12-15,67.81999969482422,85.01899719238281,70.85299682617188,0.5750799775123596,65.93900299072266
2016-12-16,67.84500122070312,84.30000305175781,70.6050033569336,0.5732100009918213,65.80799865722656
2016-12-19,67.83499908447266,84.65599822998047,69.80619812011719,0.5662400126457214,65.05699920654297
2016-12-20,67.84020233154297,84.05400085449219,70.51100158691406,0.5790200233459473,65.97100067138672
2016-12-21,67.89700317382812,84.01000213623047,70.4729995727539,0.5752000212669373,65.91500091552734
2016-12-22,67.82550048828125,83.78700256347656,70.65599822998047,0.5761799812316895,66.00199890136719
2016-12-23,67.83799743652344,83.36000061035156,70.73699951171875,0.5766199827194214,66.0739974975586
2016-12-26,67.83080291748047,83.23799896240234,70.84700012207031,0.5780799984931946,65.96399688720703
2016-12-27,67.77200317382812,83.1969985961914,69.88670349121094,0.5707799792289734,65.10199737548828
2016-12-28,67.96800231933594,83.40699768066406,71.01200103759766,0.5777699947357178,66.05000305175781
2016-12-29,68.20500183105469,83.37999725341797,70.9729995727539,0.5819000005722046,66.25800323486328
2016-12-30,67.93299865722656,83.26499938964844,71.76699829101562,0.5836399793624878,66.74400329589844
2017-01-02,67.9448013305664,83.81999969482422,71.38099670410156,0.5796999931335449,66.63600158691406
2017-01-03,68.13390350341797,83.6719970703125,71.18499755859375,0.5792499780654907,66.45700073242188
2017-01-04,68.2697982788086,83.56199645996094,71.05400085449219,0.579800009727478,66.4520034790039
2017-01-05,67.885498046875,83.63400268554688,71.2040023803711,0.5791100263595581,66.48899841308594
2017-01-06,67.73300170898438,84.11900329589844,71.76200103759766,0.5870100259780884,67.00700378417969
2017-01-09,68.1426010131836,83.5999984741211,71.66600036621094,0.5817000269889832,66.84600067138672
2017-01-10,68.09700012207031,82.85299682617188,72.0260009765625,0.5866000056266785,67.08300018310547
2017-01-11,68.31800079345703,83.16300201416016,72.02400207519531,0.5890600085258484,67.12000274658203
2017-01-12,68.13999938964844,83.2300033569336,72.2959976196289,0.592769980430603,67.35099792480469
2017-01-13,68.12950134277344,82.8219985961914,72.24700164794922,0.5935500264167786,67.35600280761719
2017-01-16,68.15779876708984,81.98899841308594,72.49099731445312,0.5950199961662292,67.51499938964844
2017-01-17,68.09459686279297,81.93299865722656,72.12799835205078,0.5959299802780151,67.26799774169922
2017-01-18,67.89949798583984,84.14900207519531,72.56300354003906,0.6009500026702881,67.62300109863281
2017-01-19,68.197998046875,83.61599731445312,72.4020004272461,0.5937399864196777,67.58399963378906
2017-01-20,68.09030151367188,84.02100372314453,72.50800323486328,0.5916799902915955,67.59100341796875
2017-01-23,68.07720184326172,84.26399993896484,72.78099822998047,0.5832899808883667,66.72899627685547
2017-01-24,68.05139923095703,85.27400207519531,73.13999938964844,0.6027600169181824,68.15599822998047
2017-01-25,68.16449737548828,85.4209976196289,73.07099914550781,0.5981600284576416,68.02899932861328
2017-01-26,67.9729995727539,85.85700225830078,73.00900268554688,0.5993599891662598,67.96399688720703
2017-01-27,68.14900207519531,85.822998046875,72.73500061035156,0.5948299765586853,68.08899688720703
2017-01-30,68.11000061035156,85.24400329589844,71.74980163574219,0.5827400088310242,67.14099884033203
2017-01-31,67.82099914550781,84.7490005493164,72.5530014038086,0.5960500240325928,68.1500015258789
2017-02-01,67.50160217285156,84.99299621582031,72.85700225830078,0.5984500050544739,68.18599700927734
2017-02-02,67.39540100097656,85.31800079345703,72.48500061035156,0.5940799713134766,67.78399658203125
2017-02-03,67.2656021118164,84.21900177001953,72.21099853515625,0.5951300263404846,67.62100219726562
2017-02-06,67.15730285644531,83.85900115966797,71.247802734375,0.586329996585846,66.58399963378906
2017-02-07,67.19529724121094,83.79499816894531,72.11799621582031,0.6003100275993347,67.71199798583984
2017-02-08,67.34049987792969,84.15499877929688,71.822998046875,0.5985000133514404,67.41000366210938
2017-02-09,66.96430206298828,83.88400268554688,71.60700225830078,0.5982099771499634,67.28900146484375
2017-02-10,66.74530029296875,83.4000015258789,71.0780029296875,0.5880600214004517,66.59100341796875
2017-02-13,66.84369659423828,83.47100067138672,70.15170288085938,0.5825300216674805,65.75599670410156
2017-02-14,66.91539764404297,83.78800201416016,70.8499984741211,0.587939977645874,66.47899627685547
2017-02-15,66.7759017944336,83.26399993896484,70.62100219726562,0.5840499997138977,66.34600067138672
2017-02-16,66.8655014038086,83.35299682617188,70.84100341796875,0.5853099822998047,66.47899627685547
2017-02-17,67.16480255126953,83.86100006103516,71.50800323486328,0.5913299918174744,67.18499755859375
2017-02-20,67.06520080566406,83.40599822998047,71.11900329589844,0.593720018863678,66.84400177001953
2017-02-21,66.96499633789062,83.52899932861328,70.89600372314453,0.589900016784668,66.60700225830078
2017-02-22,66.96510314941406,83.61100006103516,70.5250015258789,0.5885199904441833,66.28900146484375
2017-02-23,66.91429901123047,83.35199737548828,70.53299713134766,0.5894100069999695,66.12000274658203
2017-02-24,66.68280029296875,83.72599792480469,70.5009994506836,0.5910999774932861,66.2030029296875
2017-02-27,66.63500213623047,83.08000183105469,70.31099700927734,0.5935699939727783,66.06700134277344
2017-02-28,66.69319915771484,82.9520034790039,70.51499938964844,0.590969979763031,65.99700164794922
2017-03-01,66.7051010131836,82.58000183105469,70.4280014038086,0.5893800258636475,66.19499969482422
2017-03-02,66.85800170898438,82.23300170898438,70.36900329589844,0.5853099822998047,66.11199951171875
2017-03-03,66.84510040283203,82.01899719238281,70.09100341796875,0.5833399891853333,65.83399963378906
2017-03-06,66.77300262451172,82.11100006103516,70.85399627685547,0.5731899738311768,64.8280029296875
2017-03-07,66.66470336914062,81.58699798583984,70.4520034790039,0.5845699906349182,65.79900360107422
2017-03-08,66.61620330810547,81.28900146484375,70.33899688720703,0.5841100215911865,65.68499755859375
2017-03-09,66.76499938964844,81.28900146484375,70.3239974975586,0.5828800201416016,65.74500274658203
2017-03-10,66.68049621582031,81.04100036621094,70.46499633789062,0.5784599781036377,65.8030014038086
2017-03-13,66.48500061035156,80.91200256347656,69.69100189208984,0.5791599750518799,65.73600006103516
2017-03-14,66.17009735107422,80.7300033569336,70.40499877929688,0.575219988822937,65.60600280761719
2017-03-15,65.77510070800781,79.96199798583984,69.73100280761719,0.5730800032615662,65.09300231933594
2017-03-16,65.62049865722656,80.66200256347656,70.38999938964844,0.5781099796295166,65.54900360107422
2017-03-17,65.40450286865234,80.76499938964844,70.35299682617188,0.5763400197029114,65.56199645996094
2017-03-20,65.46810150146484,81.12300109863281,69.25859832763672,0.5806400179862976,65.53399658203125
2017-03-21,65.33529663085938,80.74099731445312,70.0780029296875,0.5798699855804443,65.33200073242188
2017-03-22,65.49500274658203,81.71600341796875,70.57099914550781,0.5852699875831604,65.7020034790039
2017-03-23,65.36499786376953,81.53299713134766,70.5530014038086,0.5869899988174438,65.89900207519531
2017-03-24,65.44439697265625,81.9280014038086,70.50299835205078,0.5888500213623047,65.8219985961914
2017-03-27,65.39309692382812,81.70700073242188,70.5790023803711,0.5871599912643433,65.92400360107422
2017-03-28,65.04499816894531,81.67400360107422,70.50800323486328,0.5859900116920471,65.84300231933594
2017-03-29,65.11000061035156,80.88999938964844,70.27899932861328,0.5840499997138977,65.48899841308594
2017-03-30,64.77999877929688,80.59200286865234,69.71199798583984,0.5830699801445007,65.01000213623047
2017-03-31,64.79000091552734,80.83899688720703,69.23600006103516,0.5796499848365784,64.75800323486328
2017-04-03,64.79669952392578,81.33100128173828,69.02200317382812,0.5817000269889832,64.59500122070312
2017-04-04,64.87750244140625,81.0459976196289,69.25599670410156,0.5860900282859802,64.80699920654297
2017-04-05,65.05000305175781,80.91999816894531,69.42500305175781,0.5863800048828125,64.89199829101562
2017-04-06,65.04000091552734,81.21399688720703,69.15499877929688,0.5870500206947327,64.55599975585938
2017-04-07,64.58000183105469,80.54399871826172,68.68299865722656,0.5818399786949158,64.18199920654297
2017-04-10,64.26000213623047,79.46900177001953,67.99199676513672,0.5779899954795837,63.624000549316406
2017-04-11,64.57499694824219,80.23699951171875,68.36799621582031,0.5827299952507019,63.987998962402344
2017-04-12,64.62999725341797,80.73300170898438,68.41899871826172,0.5882800221443176,64.02999877929688
2017-04-13,64.5,80.95899963378906,68.947998046875,0.5933600068092346,64.47899627685547
2017-04-14,64.44999694824219,80.59300231933594,68.32499694824219,0.5887799859046936,63.99599838256836
2017-04-17,64.45369720458984,80.75499725341797,68.32499694824219,0.592739999294281,64.04100036621094
2017-04-18,64.4083023071289,80.88400268554688,68.32499694824219,0.588699996471405,63.92499923706055
2017-04-19,64.56999969482422,82.94200134277344,69.19599914550781,0.5942400097846985,64.73400115966797
2017-04-20,64.64669799804688,82.6259994506836,69.18900299072266,0.5933200120925903,64.71099853515625
2017-04-21,64.66000366210938,82.7699966430664,69.15699768066406,0.5900899767875671,64.60900115966797
2017-04-24,64.63999938964844,82.89299774169922,69.2770004272461,0.59197998046875,64.84200286865234
2017-04-25,64.38999938964844,82.2699966430664,69.98500061035156,0.5875099897384644,64.677001953125
2017-04-26,64.3499984741211,82.56800079345703,70.21700286865234,0.5786399841308594,64.67500305175781
2017-04-27,64.0199966430664,82.24500274658203,69.87899780273438,0.5760700106620789,64.49400329589844
2017-04-28,64.05999755859375,82.58000183105469,69.57499694824219,0.5758600234985352,64.4000015258789
2017-05-01,64.25830078125,83.0790023803711,69.35389709472656,0.5758699774742126,64.54299926757812
2017-05-02,64.18000030517578,82.7699966430664,70.00900268554688,0.5739399790763855,64.45600128173828
2017-05-03,64.06999969482422,82.90599822998047,70.08799743652344,0.5723599791526794,64.6719970703125
2017-05-04,64.20999908447266,82.63999938964844,69.78600311279297,0.5682399868965149,64.46399688720703
2017-05-05,64.16999816894531,82.93800354003906,70.43499755859375,0.5700299739837646,65.04399871826172
2017-05-08,64.30799865722656,83.47799682617188,70.64399719238281,0.5699599981307983,65.06500244140625
2017-05-09,64.41179656982422,83.36199951171875,70.23999786376953,0.5677099823951721,64.39800262451172
2017-05-10,64.63999938964844,83.70899963378906,70.3280029296875,0.5682100057601929,64.16600036621094
2017-05-11,64.55000305175781,83.46199798583984,70.05599975585938,0.5638300180435181,63.88800048828125
2017-05-12,64.36000061035156,82.9489974975586,69.89299774169922,0.5651999711990356,63.832000732421875
2017-05-15,64.16549682617188,82.7020034790039,70.14399719238281,0.5661600232124329,64.10399627685547
2017-05-16,64.03829956054688,82.61900329589844,70.26699829101562,0.5631300210952759,64.25900268554688
2017-05-17,63.900001525878906,82.54199981689453,70.96800231933594,0.5677899718284607,64.98699951171875
2017-05-18,64.2300033569336,83.30699920654297,71.46700286865234,0.5763499736785889,65.4209976196289
2017-05-19,64.87110137939453,84.01899719238281,72.00800323486328,0.5819600224494934,66.1709976196289
2017-05-22,64.44850158691406,84.01499938964844,72.26499938964844,0.579509973526001,66.28900146484375
2017-05-23,64.50019836425781,83.81600189208984,72.41999816894531,0.5809400081634521,66.21700286865234
2017-05-24,64.88520050048828,84.11599731445312,72.46600341796875,0.579010009765625,66.39800262451172
2017-05-25,64.76010131835938,83.9990005493164,72.66000366210938,0.5801699757575989,66.52999877929688
2017-05-26,64.54540252685547,83.45899963378906,72.28900146484375,0.5770999789237976,66.25900268554688
2017-05-29,64.51319885253906,82.65399932861328,72.06199645996094,0.5787400007247925,66.15299987792969
2017-05-30,64.50859832763672,82.7490005493164,71.73999786376953,0.5798100233078003,65.83100128173828
2017-05-31,64.61859893798828,82.802001953125,72.10900115966797,0.5823299884796143,66.14299774169922
2017-06-01,64.5000991821289,83.0530014038086,72.4260025024414,0.5815799832344055,66.56300354003906
2017-06-02,64.37229919433594,82.93199920654297,72.22899627685547,0.578000009059906,66.31700134277344
2017-06-05,64.40499877929688,82.89900207519531,72.59300231933594,0.5723199844360352,65.66500091552734
2017-06-06,64.34400177001953,83.04100036621094,72.36100006103516,0.5823799967765808,66.61499786376953
2017-06-07,64.42050170898438,83.16600036621094,72.53900146484375,0.58788001537323,66.86100006103516
2017-06-08,64.41829681396484,83.47899627685547,72.43800354003906,0.585640013217926,66.71700286865234
2017-06-09,64.243896484375,82.28700256347656,71.77100372314453,0.5841799974441528,66.20700073242188
2017-06-12,64.37699890136719,82.02999877929688,71.84600067138672,0.5816799998283386,66.2020034790039
2017-06-13,64.46910095214844,81.677001953125,72.10900115966797,0.5859299898147583,66.45999908447266
2017-06-14,64.35749816894531,82.0780029296875,72.0469970703125,0.5838900208473206,66.34400177001953
2017-06-15,64.16580200195312,81.80000305175781,71.94000244140625,0.5861999988555908,66.0469970703125
2017-06-16,64.55999755859375,82.33100128173828,71.88700103759766,0.5812699794769287,66.12799835205078
2017-06-19,64.3949966430664,82.2229995727539,72.10199737548828,0.580810010433197,66.1240005493164
2017-06-20,64.48760223388672,82.10800170898438,71.79299926757812,0.5765799880027771,65.98899841308594
2017-06-21,64.53050231933594,81.46199798583984,71.79499816894531,0.5789899826049805,66.14099884033203
2017-06-22,64.5416030883789,81.79100036621094,72.00299835205078,0.5792199969291687,66.2979965209961
2017-06-23,64.59100341796875,81.875,71.95500183105469,0.5799400210380554,66.40599822998047
2017-06-26,64.49800109863281,82.15599822998047,72.12999725341797,0.5791900157928467,66.47599792480469
2017-06-27,64.42130279541016,81.94000244140625,71.97799682617188,0.5753600001335144,66.19400024414062
2017-06-28,64.5248031616211,82.7030029296875,73.01899719238281,0.5740000009536743,67.052001953125
2017-06-29,64.51190185546875,83.43499755859375,73.36199951171875,0.5736500024795532,67.1780014038086
2017-06-30,64.78510284423828,84.28299713134766,73.89099884033203,0.5766400098800659,67.59700012207031
2017-07-03,64.60679626464844,84.12200164794922,73.75800323486328,0.5744400024414062,67.36299896240234
2017-07-04,64.84269714355469,83.94100189208984,73.6520004272461,0.5712100267410278,67.24199676513672
2017-07-05,64.7688980102539,83.71299743652344,73.51799774169922,0.572920024394989,67.12300109863281
2017-07-06,64.79139709472656,83.80799865722656,73.4489974975586,0.5718500018119812,67.11900329589844
2017-07-07,64.71330261230469,83.92500305175781,73.86799621582031,0.5714499950408936,67.33599853515625
2017-07-10,64.61170196533203,83.28099822998047,73.60199737548828,0.5667999982833862,66.96800231933594
2017-07-12,64.52559661865234,82.9739990234375,73.9990005493164,0.5669599771499634,66.9530029296875
2017-07-13,64.36499786376953,82.99800109863281,73.54399871826172,0.5682100057601929,66.73400115966797
2017-07-14,64.42579650878906,83.4209976196289,73.43299865722656,0.5676500201225281,66.58499908447266
2017-07-17,64.26730346679688,84.22200012207031,73.81099700927734,0.5719299912452698,66.80000305175781
2017-07-18,64.33000183105469,84.00499725341797,73.74099731445312,0.5708100199699402,66.73699951171875
2017-07-19,64.3062973022461,83.83999633789062,74.1989974975586,0.5736700296401978,67.25700378417969
2017-07-20,64.26329803466797,83.7239990234375,74.01399993896484,0.5738499760627747,67.23600006103516
2017-07-21,64.32499694824219,83.40799713134766,74.7750015258789,0.574679970741272,67.58100128173828
2017-07-24,64.46109771728516,83.77300262451172,75.01200103759766,0.5785499811172485,68.00800323486328
2017-07-25,64.36509704589844,83.8219985961914,74.84300231933594,0.5781099796295166,67.86900329589844
2017-07-26,64.4469985961914,83.96399688720703,74.88999938964844,0.5743100047111511,67.50599670410156
2017-07-27,64.3447036743164,84.41000366210938,75.3949966430664,0.578279972076416,67.56800079345703
2017-07-28,64.18499755859375,83.89099884033203,74.87300109863281,0.5765600204467773,66.46499633789062
2017-07-31,64.12349700927734,84.25399780273438,74.11150360107422,0.5788300037384033,66.125
2017-08-01,64.18949890136719,84.75,75.8270034790039,0.581089973449707,66.3030014038086
2017-08-02,64.05580139160156,84.62899780273438,75.6259994506836,0.5797899961471558,66.31900024414062
2017-08-03,63.64059829711914,84.14900207519531,75.3479995727539,0.5740500092506409,65.50599670410156
2017-08-04,63.696998596191406,83.69100189208984,75.61399841308594,0.579069972038269,65.75
2017-08-07,63.66510009765625,83.09100341796875,74.52880096435547,0.5745599865913391,65.37000274658203
2017-08-08,63.830101013183594,83.197998046875,75.25399780273438,0.5757700204849243,65.50900268554688
2017-08-09,63.70289993286133,82.75800323486328,74.78700256347656,0.5777699947357178,65.38200378417969
2017-08-10,63.887699127197266,83.12200164794922,75.02899932861328,0.5795800089836121,66.20700073242188
2017-08-11,64.13860321044922,83.22100067138672,75.36000061035156,0.5868200063705444,66.56300354003906
2017-08-14,64.08100128173828,83.35600280761719,74.40260314941406,0.5868099927902222,66.60399627685547
2017-08-15,64.17430114746094,83.18499755859375,75.38899993896484,0.5823500156402588,65.83000183105469
2017-08-16,64.26300048828125,82.68599700927734,75.19999694824219,0.5791500210762024,65.85800170898438
2017-08-17,64.1604995727539,82.71600341796875,75.4739990234375,0.5826200246810913,66.40399932861328
2017-08-18,64.18890380859375,82.60399627685547,75.09200286865234,0.5862699747085571,66.60700225830078
